cpi_id,category,governorate,cpi_value,base_year,period_year,period_month,source_agency
1642,Dairy,Giza,537.0,2020,2026,4,CAPMAS
1643,Dairy,Dakahlia,501.73,2020,2026,4,CAPMAS
1644,Dairy,Gharbiya,529.08,2020,2026,4,CAPMAS
1645,Dairy,National,525.95,2020,2026,5,CAPMAS
1646,Dairy,Cairo,513.73,2020,2026,5,CAPMAS
1647,Dairy,Alexandria,510.6,2020,2026,5,CAPMAS
1648,Dairy,Giza,519.24,2020,2026,5,CAPMAS
1649,Dairy,Dakahlia,531.98,2020,2026,5,CAPMAS
1650,Dairy,Gharbiya,545.13,2020,2026,5,CAPMAS
1651,Dairy,National,535.42,2020,2026,6,CAPMAS
1652,Dairy,Cairo,540.49,2020,2026,6,CAPMAS
1653,Dairy,Alexandria,522.56,2020,2026,6,CAPMAS
1654,Dairy,Giza,536.8,2020,2026,6,CAPMAS
1655,Dairy,Dakahlia,555.72,2020,2026,6,CAPMAS
1656,Dairy,Gharbiya,540.47,2020,2026,6,CAPMAS
1657,Bread & Cereals,National,475.98,2020,2025,7,CAPMAS
1658,Bread & Cereals,Cairo,464.54,2020,2025,7,CAPMAS
1659,Bread & Cereals,Alexandria,476.27,2020,2025,7,CAPMAS
1660,Bread & Cereals,Giza,481.46,2020,2025,7,CAPMAS
1661,Bread & Cereals,Dakahlia,489.38,2020,2025,7,CAPMAS
1662,Bread & Cereals,Gharbiya,467.78,2020,2025,7,CAPMAS
1663,Bread & Cereals,National,484.55,2020,2025,8,CAPMAS
1664,Bread & Cereals,Cairo,468.71,2020,2025,8,CAPMAS
1665,Bread & Cereals,Alexandria,499.44,2020,2025,8,CAPMAS
1666,Bread & Cereals,Giza,505.25,2020,2025,8,CAPMAS
1667,Bread & Cereals,Dakahlia,466.66,2020,2025,8,CAPMAS
1668,Bread & Cereals,Gharbiya,481.95,2020,2025,8,CAPMAS
1669,Bread & Cereals,National,493.27,2020,2025,9,CAPMAS
1670,Bread & Cereals,Cairo,511.63,2020,2025,9,CAPMAS
1671,Bread & Cereals,Alexandria,517.76,2020,2025,9,CAPMAS
1672,Bread & Cereals,Giza,515.45,2020,2025,9,CAPMAS
1673,Bread & Cereals,Dakahlia,493.3,2020,2025,9,CAPMAS
1674,Bread & Cereals,Gharbiya,513.72,2020,2025,9,CAPMAS
1675,Bread & Cereals,National,502.15,2020,2025,10,CAPMAS
1676,Bread & Cereals,Cairo,489.53,2020,2025,10,CAPMAS
1677,Bread & Cereals,Alexandria,494.12,2020,2025,10,CAPMAS
1678,Bread & Cereals,Giza,485.95,2020,2025,10,CAPMAS
1679,Bread & Cereals,Dakahlia,511.54,2020,2025,10,CAPMAS
1680,Bread & Cereals,Gharbiya,484.65,2020,2025,10,CAPMAS
1681,Bread & Cereals,National,511.19,2020,2025,11,CAPMAS
1682,Bread & Cereals,Cairo,510.45,2020,2025,11,CAPMAS
1683,Bread & Cereals,Alexandria,513.79,2020,2025,11,CAPMAS
1684,Bread & Cereals,Giza,498.25,2020,2025,11,CAPMAS
1685,Bread & Cereals,Dakahlia,529.8,2020,2025,11,CAPMAS
1686,Bread & Cereals,Gharbiya,530.0,2020,2025,11,CAPMAS
1687,Bread & Cereals,National,520.39,2020,2025,12,CAPMAS
1688,Bread & Cereals,Cairo,530.75,2020,2025,12,CAPMAS
1689,Bread & Cereals,Alexandria,524.41,2020,2025,12,CAPMAS
1690,Bread & Cereals,Giza,526.39,2020,2025,12,CAPMAS
1691,Bread & Cereals,Dakahlia,542.8,2020,2025,12,CAPMAS
1692,Bread & Cereals,Gharbiya,516.07,2020,2025,12,CAPMAS
1693,Bread & Cereals,National,529.76,2020,2026,1,CAPMAS
1694,Bread & Cereals,Cairo,517.92,2020,2026,1,CAPMAS
1695,Bread & Cereals,Alexandria,550.77,2020,2026,1,CAPMAS
1696,Bread & Cereals,Giza,539.2,2020,2026,1,CAPMAS
1697,Bread & Cereals,Dakahlia,516.9,2020,2026,1,CAPMAS
1698,Bread & Cereals,Gharbiya,515.64,2020,2026,1,CAPMAS
1699,Bread & Cereals,National,539.29,2020,2026,2,CAPMAS
1700,Bread & Cereals,Cairo,525.9,2020,2026,2,CAPMAS
1701,Bread & Cereals,Alexandria,555.64,2020,2026,2,CAPMAS
1702,Bread & Cereals,Giza,534.54,2020,2026,2,CAPMAS
1703,Bread & Cereals,Dakahlia,556.34,2020,2026,2,CAPMAS
1704,Bread & Cereals,Gharbiya,528.89,2020,2026,2,CAPMAS
1705,Bread & Cereals,National,549.0,2020,2026,3,CAPMAS
1706,Bread & Cereals,Cairo,552.71,2020,2026,3,CAPMAS
1707,Bread & Cereals,Alexandria,573.62,2020,2026,3,CAPMAS
1708,Bread & Cereals,Giza,563.34,2020,2026,3,CAPMAS
1709,Bread & Cereals,Dakahlia,528.21,2020,2026,3,CAPMAS
1710,Bread & Cereals,Gharbiya,538.6,2020,2026,3,CAPMAS
1711,Bread & Cereals,National,558.88,2020,2026,4,CAPMAS
1712,Bread & Cereals,Cairo,549.08,2020,2026,4,CAPMAS
1713,Bread & Cereals,Alexandria,543.02,2020,2026,4,CAPMAS
1714,Bread & Cereals,Giza,567.57,2020,2026,4,CAPMAS
1715,Bread & Cereals,Dakahlia,573.42,2020,2026,4,CAPMAS
1716,Bread & Cereals,Gharbiya,576.05,2020,2026,4,CAPMAS
1717,Bread & Cereals,National,568.94,2020,2026,5,CAPMAS
1718,Bread & Cereals,Cairo,596.03,2020,2026,5,CAPMAS
1719,Bread & Cereals,Alexandria,597.39,2020,2026,5,CAPMAS
1720,Bread & Cereals,Giza,567.67,2020,2026,5,CAPMAS
1721,Bread & Cereals,Dakahlia,562.25,2020,2026,5,CAPMAS
1722,Bread & Cereals,Gharbiya,560.76,2020,2026,5,CAPMAS
1723,Bread & Cereals,National,579.18,2020,2026,6,CAPMAS
1724,Bread & Cereals,Cairo,568.9,2020,2026,6,CAPMAS
1725,Bread & Cereals,Alexandria,562.93,2020,2026,6,CAPMAS
1726,Bread & Cereals,Giza,580.36,2020,2026,6,CAPMAS
1727,Bread & Cereals,Dakahlia,589.06,2020,2026,6,CAPMAS
1728,Bread & Cereals,Gharbiya,563.43,2020,2026,6,CAPMAS
1729,Meat & Poultry,National,486.56,2020,2025,7,CAPMAS
1730,Meat & Poultry,Cairo,497.04,2020,2025,7,CAPMAS
1731,Meat & Poultry,Alexandria,475.67,2020,2025,7,CAPMAS
1732,Meat & Poultry,Giza,475.59,2020,2025,7,CAPMAS
1733,Meat & Poultry,Dakahlia,506.15,2020,2025,7,CAPMAS
1734,Meat & Poultry,Gharbiya,495.46,2020,2025,7,CAPMAS
1735,Meat & Poultry,National,495.32,2020,2025,8,CAPMAS
1736,Meat & Poultry,Cairo,519.79,2020,2025,8,CAPMAS
1737,Meat & Poultry,Alexandria,483.66,2020,2025,8,CAPMAS
1738,Meat & Poultry,Giza,481.95,2020,2025,8,CAPMAS
1739,Meat & Poultry,Dakahlia,506.11,2020,2025,8,CAPMAS
1740,Meat & Poultry,Gharbiya,498.03,2020,2025,8,CAPMAS
1741,Meat & Poultry,National,504.23,2020,2025,9,CAPMAS
1742,Meat & Poultry,Cairo,502.6,2020,2025,9,CAPMAS
1743,Meat & Poultry,Alexandria,522.83,2020,2025,9,CAPMAS
1744,Meat & Poultry,Giza,527.92,2020,2025,9,CAPMAS
1745,Meat & Poultry,Dakahlia,504.98,2020,2025,9,CAPMAS
1746,Meat & Poultry,Gharbiya,517.69,2020,2025,9,CAPMAS
1747,Meat & Poultry,National,513.31,2020,2025,10,CAPMAS
1748,Meat & Poultry,Cairo,523.77,2020,2025,10,CAPMAS
1749,Meat & Poultry,Alexandria,519.9,2020,2025,10,CAPMAS
1750,Meat & Poultry,Giza,530.57,2020,2025,10,CAPMAS
1751,Meat & Poultry,Dakahlia,531.56,2020,2025,10,CAPMAS
1752,Meat & Poultry,Gharbiya,496.11,2020,2025,10,CAPMAS
1753,Meat & Poultry,National,522.55,2020,2025,11,CAPMAS
1754,Meat & Poultry,Cairo,510.18,2020,2025,11,CAPMAS
1755,Meat & Poultry,Alexandria,536.04,2020,2025,11,CAPMAS
1756,Meat & Poultry,Giza,505.06,2020,2025,11,CAPMAS
1757,Meat & Poultry,Dakahlia,505.23,2020,2025,11,CAPMAS
1758,Meat & Poultry,Gharbiya,513.31,2020,2025,11,CAPMAS
1759,Meat & Poultry,National,531.95,2020,2025,12,CAPMAS
1760,Meat & Poultry,Cairo,542.75,2020,2025,12,CAPMAS
1761,Meat & Poultry,Alexandria,526.34,2020,2025,12,CAPMAS
1762,Meat & Poultry,Giza,510.7,2020,2025,12,CAPMAS
1763,Meat & Poultry,Dakahlia,526.66,2020,2025,12,CAPMAS
1764,Meat & Poultry,Gharbiya,529.34,2020,2025,12,CAPMAS
1765,Meat & Poultry,National,541.53,2020,2026,1,CAPMAS
1766,Meat & Poultry,Cairo,540.6,2020,2026,1,CAPMAS
1767,Meat & Poultry,Alexandria,547.84,2020,2026,1,CAPMAS
1768,Meat & Poultry,Giza,545.5,2020,2026,1,CAPMAS
1769,Meat & Poultry,Dakahlia,523.64,2020,2026,1,CAPMAS
1770,Meat & Poultry,Gharbiya,568.44,2020,2026,1,CAPMAS
1771,Meat & Poultry,National,551.28,2020,2026,2,CAPMAS
1772,Meat & Poultry,Cairo,560.84,2020,2026,2,CAPMAS
1773,Meat & Poultry,Alexandria,575.26,2020,2026,2,CAPMAS
1774,Meat & Poultry,Giza,567.82,2020,2026,2,CAPMAS
1775,Meat & Poultry,Dakahlia,537.14,2020,2026,2,CAPMAS
1776,Meat & Poultry,Gharbiya,539.24,2020,2026,2,CAPMAS
1777,Meat & Poultry,National,561.2,2020,2026,3,CAPMAS
1778,Meat & Poultry,Cairo,575.65,2020,2026,3,CAPMAS
1779,Meat & Poultry,Alexandria,565.78,2020,2026,3,CAPMAS
1780,Meat & Poultry,Giza,561.2,2020,2026,3,CAPMAS
1781,Meat & Poultry,Dakahlia,582.7,2020,2026,3,CAPMAS
1782,Meat & Poultry,Gharbiya,542.13,2020,2026,3,CAPMAS
1783,Meat & Poultry,National,571.3,2020,2026,4,CAPMAS
1784,Meat & Poultry,Cairo,584.55,2020,2026,4,CAPMAS
1785,Meat & Poultry,Alexandria,564.27,2020,2026,4,CAPMAS
1786,Meat & Poultry,Giza,562.04,2020,2026,4,CAPMAS
1787,Meat & Poultry,Dakahlia,582.98,2020,2026,4,CAPMAS
1788,Meat & Poultry,Gharbiya,563.28,2020,2026,4,CAPMAS
1789,Meat & Poultry,National,581.58,2020,2026,5,CAPMAS
1790,Meat & Poultry,Cairo,562.88,2020,2026,5,CAPMAS
1791,Meat & Poultry,Alexandria,607.13,2020,2026,5,CAPMAS
1792,Meat & Poultry,Giza,589.66,2020,2026,5,CAPMAS
1793,Meat & Poultry,Dakahlia,601.23,2020,2026,5,CAPMAS
1794,Meat & Poultry,Gharbiya,589.9,2020,2026,5,CAPMAS
1795,Meat & Poultry,National,592.05,2020,2026,6,CAPMAS
1796,Meat & Poultry,Cairo,612.49,2020,2026,6,CAPMAS
1797,Meat & Poultry,Alexandria,587.77,2020,2026,6,CAPMAS
1798,Meat & Poultry,Giza,608.96,2020,2026,6,CAPMAS
1799,Meat & Poultry,Dakahlia,573.71,2020,2026,6,CAPMAS
1800,Meat & Poultry,Gharbiya,616.34,2020,2026,6,CAPMAS
1801,Vegetables,National,507.71,2020,2025,7,CAPMAS
1802,Vegetables,Cairo,492.5,2020,2025,7,CAPMAS
1803,Vegetables,Alexandria,501.33,2020,2025,7,CAPMAS
1804,Vegetables,Giza,503.46,2020,2025,7,CAPMAS
1805,Vegetables,Dakahlia,529.9,2020,2025,7,CAPMAS
1806,Vegetables,Gharbiya,489.76,2020,2025,7,CAPMAS
1807,Vegetables,National,516.85,2020,2025,8,CAPMAS
1808,Vegetables,Cairo,510.53,2020,2025,8,CAPMAS
1809,Vegetables,Alexandria,536.28,2020,2025,8,CAPMAS
1810,Vegetables,Giza,512.57,2020,2025,8,CAPMAS
1811,Vegetables,Dakahlia,520.28,2020,2025,8,CAPMAS
1812,Vegetables,Gharbiya,509.62,2020,2025,8,CAPMAS
1813,Vegetables,National,526.15,2020,2025,9,CAPMAS
1814,Vegetables,Cairo,532.6,2020,2025,9,CAPMAS
1815,Vegetables,Alexandria,541.62,2020,2025,9,CAPMAS
1816,Vegetables,Giza,533.22,2020,2025,9,CAPMAS
1817,Vegetables,Dakahlia,535.92,2020,2025,9,CAPMAS
1818,Vegetables,Gharbiya,543.02,2020,2025,9,CAPMAS
1819,Vegetables,National,535.63,2020,2025,10,CAPMAS
1820,Vegetables,Cairo,528.86,2020,2025,10,CAPMAS
1821,Vegetables,Alexandria,555.18,2020,2025,10,CAPMAS
1822,Vegetables,Giza,525.38,2020,2025,10,CAPMAS
1823,Vegetables,Dakahlia,548.27,2020,2025,10,CAPMAS
1824,Vegetables,Gharbiya,543.0,2020,2025,10,CAPMAS
1825,Vegetables,National,545.27,2020,2025,11,CAPMAS
1826,Vegetables,Cairo,544.71,2020,2025,11,CAPMAS
1827,Vegetables,Alexandria,571.33,2020,2025,11,CAPMAS
1828,Vegetables,Giza,555.14,2020,2025,11,CAPMAS
1829,Vegetables,Dakahlia,545.9,2020,2025,11,CAPMAS
1830,Vegetables,Gharbiya,552.59,2020,2025,11,CAPMAS
1831,Vegetables,National,555.08,2020,2025,12,CAPMAS
1832,Vegetables,Cairo,548.93,2020,2025,12,CAPMAS
1833,Vegetables,Alexandria,547.35,2020,2025,12,CAPMAS
1834,Vegetables,Giza,577.28,2020,2025,12,CAPMAS
1835,Vegetables,Dakahlia,566.72,2020,2025,12,CAPMAS
1836,Vegetables,Gharbiya,577.81,2020,2025,12,CAPMAS
1837,Vegetables,National,565.07,2020,2026,1,CAPMAS
1838,Vegetables,Cairo,548.37,2020,2026,1,CAPMAS
1839,Vegetables,Alexandria,546.62,2020,2026,1,CAPMAS
1840,Vegetables,Giza,590.66,2020,2026,1,CAPMAS
1841,Vegetables,Dakahlia,552.37,2020,2026,1,CAPMAS
1842,Vegetables,Gharbiya,568.14,2020,2026,1,CAPMAS
1843,Vegetables,National,575.24,2020,2026,2,CAPMAS
1844,Vegetables,Cairo,572.21,2020,2026,2,CAPMAS
1845,Vegetables,Alexandria,601.7,2020,2026,2,CAPMAS
1846,Vegetables,Giza,575.72,2020,2026,2,CAPMAS
1847,Vegetables,Dakahlia,557.51,2020,2026,2,CAPMAS
1848,Vegetables,Gharbiya,595.07,2020,2026,2,CAPMAS
1849,Vegetables,National,585.6,2020,2026,3,CAPMAS
1850,Vegetables,Cairo,607.49,2020,2026,3,CAPMAS
1851,Vegetables,Alexandria,587.11,2020,2026,3,CAPMAS
1852,Vegetables,Giza,592.69,2020,2026,3,CAPMAS
1853,Vegetables,Dakahlia,578.92,2020,2026,3,CAPMAS
1854,Vegetables,Gharbiya,579.22,2020,2026,3,CAPMAS
1855,Vegetables,National,596.14,2020,2026,4,CAPMAS
1856,Vegetables,Cairo,591.0,2020,2026,4,CAPMAS
1857,Vegetables,Alexandria,625.41,2020,2026,4,CAPMAS
1858,Vegetables,Giza,616.84,2020,2026,4,CAPMAS
1859,Vegetables,Dakahlia,577.02,2020,2026,4,CAPMAS
1860,Vegetables,Gharbiya,624.78,2020,2026,4,CAPMAS
1861,Vegetables,National,606.87,2020,2026,5,CAPMAS
1862,Vegetables,Cairo,630.25,2020,2026,5,CAPMAS
1863,Vegetables,Alexandria,612.53,2020,2026,5,CAPMAS
1864,Vegetables,Giza,628.96,2020,2026,5,CAPMAS
1865,Vegetables,Dakahlia,606.83,2020,2026,5,CAPMAS
1866,Vegetables,Gharbiya,614.46,2020,2026,5,CAPMAS
1867,Vegetables,National,617.79,2020,2026,6,CAPMAS
1868,Vegetables,Cairo,608.12,2020,2026,6,CAPMAS
1869,Vegetables,Alexandria,604.5,2020,2026,6,CAPMAS
1870,Vegetables,Giza,633.18,2020,2026,6,CAPMAS
1871,Vegetables,Dakahlia,624.39,2020,2026,6,CAPMAS
1872,Vegetables,Gharbiya,644.0,2020,2026,6,CAPMAS
1873,Oils & Fats,National,655.8,2020,2025,7,CAPMAS
1874,Oils & Fats,Cairo,676.5,2020,2025,7,CAPMAS
1875,Oils & Fats,Alexandria,676.41,2020,2025,7,CAPMAS
1876,Oils & Fats,Giza,659.52,2020,2025,7,CAPMAS
1877,Oils & Fats,Dakahlia,655.55,2020,2025,7,CAPMAS
1878,Oils & Fats,Gharbiya,675.86,2020,2025,7,CAPMAS
1879,Oils & Fats,National,667.6,2020,2025,8,CAPMAS
1880,Oils & Fats,Cairo,692.46,2020,2025,8,CAPMAS
1881,Oils & Fats,Alexandria,669.34,2020,2025,8,CAPMAS
1882,Oils & Fats,Giza,674.18,2020,2025,8,CAPMAS
1883,Oils & Fats,Dakahlia,655.89,2020,2025,8,CAPMAS
1884,Oils & Fats,Gharbiya,684.02,2020,2025,8,CAPMAS
1885,Oils & Fats,National,679.62,2020,2025,9,CAPMAS
1886,Oils & Fats,Cairo,670.74,2020,2025,9,CAPMAS
1887,Oils & Fats,Alexandria,674.48,2020,2025,9,CAPMAS
1888,Oils & Fats,Giza,677.54,2020,2025,9,CAPMAS
1889,Oils & Fats,Dakahlia,709.82,2020,2025,9,CAPMAS
1890,Oils & Fats,Gharbiya,712.65,2020,2025,9,CAPMAS
1891,Oils & Fats,National,691.85,2020,2025,10,CAPMAS
1892,Oils & Fats,Cairo,681.97,2020,2025,10,CAPMAS
1893,Oils & Fats,Alexandria,672.76,2020,2025,10,CAPMAS
1894,Oils & Fats,Giza,700.48,2020,2025,10,CAPMAS
1895,Oils & Fats,Dakahlia,705.58,2020,2025,10,CAPMAS
1896,Oils & Fats,Gharbiya,704.48,2020,2025,10,CAPMAS
1897,Oils & Fats,National,704.3,2020,2025,11,CAPMAS
1898,Oils & Fats,Cairo,733.88,2020,2025,11,CAPMAS
1899,Oils & Fats,Alexandria,679.85,2020,2025,11,CAPMAS
1900,Oils & Fats,Giza,676.83,2020,2025,11,CAPMAS
1901,Oils & Fats,Dakahlia,710.17,2020,2025,11,CAPMAS
1902,Oils & Fats,Gharbiya,738.98,2020,2025,11,CAPMAS
1903,Oils & Fats,National,716.98,2020,2025,12,CAPMAS
1904,Oils & Fats,Cairo,713.55,2020,2025,12,CAPMAS
1905,Oils & Fats,Alexandria,744.89,2020,2025,12,CAPMAS
1906,Oils & Fats,Giza,716.46,2020,2025,12,CAPMAS
1907,Oils & Fats,Dakahlia,747.64,2020,2025,12,CAPMAS
1908,Oils & Fats,Gharbiya,731.75,2020,2025,12,CAPMAS
1909,Oils & Fats,National,729.89,2020,2026,1,CAPMAS
1910,Oils & Fats,Cairo,704.67,2020,2026,1,CAPMAS
1911,Oils & Fats,Alexandria,750.11,2020,2026,1,CAPMAS
1912,Oils & Fats,Giza,716.84,2020,2026,1,CAPMAS
1913,Oils & Fats,Dakahlia,756.42,2020,2026,1,CAPMAS
1914,Oils & Fats,Gharbiya,735.32,2020,2026,1,CAPMAS
1915,Oils & Fats,National,743.02,2020,2026,2,CAPMAS
1916,Oils & Fats,Cairo,717.57,2020,2026,2,CAPMAS
1917,Oils & Fats,Alexandria,743.58,2020,2026,2,CAPMAS
1918,Oils & Fats,Giza,719.27,2020,2026,2,CAPMAS
1919,Oils & Fats,Dakahlia,727.36,2020,2026,2,CAPMAS
1920,Oils & Fats,Gharbiya,744.1,2020,2026,2,CAPMAS
1921,Oils & Fats,National,756.4,2020,2026,3,CAPMAS
1922,Oils & Fats,Cairo,764.62,2020,2026,3,CAPMAS
1923,Oils & Fats,Alexandria,739.19,2020,2026,3,CAPMAS
1924,Oils & Fats,Giza,728.78,2020,2026,3,CAPMAS
1925,Oils & Fats,Dakahlia,761.53,2020,2026,3,CAPMAS
1926,Oils & Fats,Gharbiya,740.29,2020,2026,3,CAPMAS
1927,Oils & Fats,National,770.01,2020,2026,4,CAPMAS
1928,Oils & Fats,Cairo,740.81,2020,2026,4,CAPMAS
1929,Oils & Fats,Alexandria,750.21,2020,2026,4,CAPMAS
1930,Oils & Fats,Giza,806.93,2020,2026,4,CAPMAS
1931,Oils & Fats,Dakahlia,791.33,2020,2026,4,CAPMAS
1932,Oils & Fats,Gharbiya,776.87,2020,2026,4,CAPMAS
1933,Oils & Fats,National,783.87,2020,2026,5,CAPMAS
1934,Oils & Fats,Cairo,766.72,2020,2026,5,CAPMAS
1935,Oils & Fats,Alexandria,767.01,2020,2026,5,CAPMAS
1936,Oils & Fats,Giza,798.11,2020,2026,5,CAPMAS
1937,Oils & Fats,Dakahlia,761.39,2020,2026,5,CAPMAS
1938,Oils & Fats,Gharbiya,794.97,2020,2026,5,CAPMAS
1939,Oils & Fats,National,797.98,2020,2026,6,CAPMAS
1940,Oils & Fats,Cairo,823.68,2020,2026,6,CAPMAS
1941,Oils & Fats,Alexandria,773.53,2020,2026,6,CAPMAS
1942,Oils & Fats,Giza,783.47,2020,2026,6,CAPMAS
1943,Oils & Fats,Dakahlia,782.84,2020,2026,6,CAPMAS
1944,Oils & Fats,Gharbiya,821.0,2020,2026,6,CAPMAS
